ticker,event_index,actual_date,predicted_date,abs_err_days,signed_err_days
TRV,41,2012-07-19,2012-07-19,0,0
TRV,42,2012-10-18,2012-10-18,0,0
TRV,43,2013-01-22,2013-01-17,5,-5
TRV,44,2013-04-23,2013-04-23,0,0
TRV,45,2013-07-23,2013-07-23,0,0
TRV,46,2013-10-22,2013-10-22,0,0
TRV,47,2014-01-21,2014-01-21,0,0
TRV,48,2014-04-22,2014-04-22,0,0
TRV,49,2014-07-22,2014-07-22,0,0
TRV,50,2014-10-21,2014-10-21,0,0
TRV,51,2015-01-22,2015-01-20,2,-2
TRV,52,2015-04-21,2015-04-23,2,2
TRV,53,2015-07-21,2015-07-21,0,0
TRV,54,2015-10-20,2015-10-20,0,0
TRV,55,2016-01-21,2016-01-19,2,-2
TRV,56,2016-04-21,2016-04-21,0,0
TRV,57,2016-07-21,2016-07-21,0,0
TRV,58,2016-10-20,2016-10-20,0,0
TRV,59,2017-01-24,2017-01-19,5,-5
TRV,60,2017-04-20,2017-04-25,5,5
TRV,61,2017-07-20,2017-07-20,0,0
TRV,62,2017-10-19,2017-10-19,0,0
TRV,63,2018-01-23,2018-01-18,5,-5
TRV,64,2018-04-24,2018-04-24,0,0
TRV,65,2018-07-19,2018-07-24,5,5
TRV,66,2018-10-18,2018-10-18,0,0
TRV,67,2019-01-22,2019-01-17,5,-5
TRV,68,2019-04-18,2019-04-23,5,5
TRV,69,2019-07-23,2019-07-18,5,-5
TRV,70,2019-10-22,2019-10-22,0,0
TRV,71,2020-01-23,2020-01-21,2,-2
TRV,72,2020-04-21,2020-04-23,2,2
TRV,73,2020-07-23,2020-07-21,2,-2
TRV,74,2020-10-20,2020-10-22,2,2
TRV,75,2021-01-21,2021-01-19,2,-2
TRV,76,2021-04-20,2021-04-22,2,2
TRV,77,2021-07-20,2021-07-20,0,0
TRV,78,2021-10-19,2021-10-19,0,0
TRV,79,2022-01-20,2022-01-18,2,-2
TRV,80,2022-04-19,2022-04-21,2,2
TRV,81,2022-07-21,2022-07-19,2,-2
TRV,82,2022-10-19,2022-10-20,1,1
TRV,83,2023-01-24,2023-01-18,6,-6
TRV,84,2023-04-19,2023-04-25,6,6
TRV,85,2023-07-20,2023-07-19,1,-1
TRV,86,2023-10-18,2023-10-19,1,1
TRV,87,2024-01-19,2024-01-17,2,-2
TRV,88,2024-04-17,2024-04-19,2,2
TRV,89,2024-07-19,2024-07-17,2,-2
TRV,90,2024-10-17,2024-10-18,1,1
TRV,91,2025-01-22,2025-01-16,6,-6
TRV,92,2025-04-16,2025-04-23,7,7
TRV,93,2025-07-17,2025-07-16,1,-1
TRV,94,2025-10-16,2025-10-16,0,0
TRV,95,2026-01-21,2026-01-15,6,-6
TRV,96,2026-04-16,2026-04-22,6,6
TRV,97,2026-07-17,2026-07-16,1,-1
TRV,98,2026-10-15,2026-10-16,1,1
TSCO,3,2003-01-23,2003-01-13,10,-10
TSCO,4,2003-04-15,2003-04-24,9,9
TSCO,5,2003-07-14,2003-07-15,1,1
TSCO,6,2003-10-13,2003-10-13,0,0
TSCO,7,2004-01-20,2004-01-12,8,-8
TSCO,8,2004-04-12,2004-04-20,8,8
TSCO,9,2004-07-12,2004-07-12,0,0
TSCO,10,2004-10-11,2004-10-11,0,0
TSCO,11,2005-02-03,2005-01-10,24,-24
TSCO,12,2005-04-20,2005-05-05,15,15
TSCO,13,2005-07-20,2005-07-20,0,0
TSCO,14,2005-10-19,2005-10-19,0,0
TSCO,15,2006-02-01,2006-01-18,14,-14
TSCO,16,2006-04-26,2006-05-03,7,7
TSCO,17,2006-07-26,2006-07-26,0,0
TSCO,18,2006-10-25,2006-10-25,0,0
TSCO,19,2007-01-31,2007-01-24,7,-7
TSCO,20,2007-04-25,2007-05-02,7,7
TSCO,21,2007-07-25,2007-07-25,0,0
TSCO,22,2007-10-24,2007-10-24,0,0
TSCO,23,2008-01-30,2008-01-23,7,-7
TSCO,24,2008-04-23,2008-04-30,7,7
TSCO,25,2008-07-23,2008-07-23,0,0
TSCO,26,2008-10-22,2008-10-22,0,0
TSCO,27,2009-01-28,2009-01-21,7,-7
TSCO,28,2009-04-22,2009-04-29,7,7
TSCO,29,2009-07-22,2009-07-22,0,0
TSCO,30,2009-10-21,2009-10-21,0,0
TSCO,31,2010-01-27,2010-01-20,7,-7
TSCO,32,2010-04-21,2010-04-28,7,7
TSCO,33,2010-07-21,2010-07-21,0,0
TSCO,34,2010-10-20,2010-10-20,0,0
TSCO,35,2011-01-26,2011-01-19,7,-7
TSCO,36,2011-04-20,2011-04-27,7,7
TSCO,37,2011-07-20,2011-07-20,0,0
TSCO,38,2011-10-19,2011-10-19,0,0
TSCO,39,2012-02-01,2012-01-18,14,-14
TSCO,40,2012-04-25,2012-05-02,7,7
TSCO,41,2012-07-25,2012-07-25,0,0
TSCO,42,2012-10-24,2012-10-24,0,0
TSCO,43,2013-01-30,2013-01-23,7,-7
TSCO,44,2013-04-24,2013-05-01,7,7
TSCO,45,2013-07-24,2013-07-24,0,0
TSCO,46,2013-10-23,2013-10-23,0,0
TSCO,47,2014-01-29,2014-01-22,7,-7
TSCO,48,2014-04-23,2014-04-30,7,7
TSCO,49,2014-07-23,2014-07-23,0,0
TSCO,50,2014-10-21,2014-10-22,1,1
TSCO,51,2015-01-28,2015-01-20,8,-8
TSCO,52,2015-04-22,2015-04-29,7,7
TSCO,53,2015-07-22,2015-07-22,0,0
TSCO,54,2015-10-21,2015-10-21,0,0
TSCO,55,2016-01-27,2016-01-20,7,-7
TSCO,56,2016-04-20,2016-04-27,7,7
TSCO,57,2016-07-20,2016-07-20,0,0
TSCO,58,2016-10-19,2016-10-19,0,0
TSCO,59,2017-02-01,2017-01-18,14,-14
TSCO,60,2017-04-26,2017-05-03,7,7
TSCO,61,2017-07-26,2017-07-26,0,0
TSCO,62,2017-10-25,2017-10-25,0,0
TSCO,63,2018-01-31,2018-01-24,7,-7
TSCO,64,2018-04-26,2018-05-02,6,6
TSCO,65,2018-07-26,2018-07-26,0,0
TSCO,66,2018-10-25,2018-10-25,0,0
TSCO,67,2019-01-31,2019-01-24,7,-7
TSCO,68,2019-04-25,2019-05-02,7,7
TSCO,69,2019-07-25,2019-07-25,0,0
TSCO,70,2019-10-24,2019-10-24,0,0
TSCO,71,2020-01-30,2020-01-23,7,-7
TSCO,72,2020-04-23,2020-04-30,7,7
TSCO,73,2020-07-23,2020-07-23,0,0
TSCO,74,2020-10-22,2020-10-22,0,0
TSCO,75,2021-01-28,2021-01-21,7,-7
TSCO,76,2021-04-22,2021-04-29,7,7
TSCO,77,2021-07-19,2021-07-22,3,3
TSCO,78,2021-10-21,2021-10-18,3,-3
TSCO,79,2022-01-27,2022-01-20,7,-7
TSCO,80,2022-04-21,2022-04-28,7,7
TSCO,81,2022-07-21,2022-07-21,0,0
TSCO,82,2022-10-20,2022-10-20,0,0
TSCO,83,2023-01-26,2023-01-19,7,-7
TSCO,84,2023-04-27,2023-04-27,0,0
TSCO,85,2023-07-27,2023-07-27,0,0
TSCO,86,2023-10-26,2023-10-26,0,0
TSCO,87,2024-02-01,2024-01-25,7,-7
TSCO,88,2024-04-25,2024-05-02,7,7
TSCO,89,2024-07-25,2024-07-25,0,0
TSCO,90,2024-10-24,2024-10-24,0,0
TSCO,91,2025-01-30,2025-01-23,7,-7
TSCO,92,2025-04-24,2025-05-01,7,7
TSCO,93,2025-07-24,2025-07-24,0,0
TSCO,94,2025-10-23,2025-10-23,0,0
TSCO,95,2026-01-29,2026-01-22,7,-7
TSCO,96,2026-04-21,2026-04-30,9,9
TSCO,97,2026-07-23,2026-07-21,2,-2
TSCO,98,2026-10-22,2026-10-22,0,0
TSLA,3,2011-08-03,2011-08-03,0,0
TSLA,4,2011-11-02,2011-11-02,0,0
TSLA,5,2012-02-15,2012-02-01,14,-14
TSLA,6,2012-05-09,2012-05-16,7,7
TSLA,7,2012-07-25,2012-08-08,14,14
TSLA,8,2012-11-05,2012-10-24,12,-12
TSLA,9,2013-02-20,2013-02-04,16,-16
TSLA,10,2013-05-08,2013-05-22,14,14
TSLA,11,2013-08-07,2013-08-07,0,0
TSLA,12,2013-11-05,2013-11-06,1,1
TSLA,13,2014-02-19,2014-02-04,15,-15
TSLA,14,2014-05-09,2014-05-21,12,12
TSLA,15,2014-07-31,2014-08-08,8,8
TSLA,16,2014-11-05,2014-10-30,6,-6
TSLA,17,2015-02-11,2015-02-04,7,-7
TSLA,18,2015-05-06,2015-05-13,7,7
TSLA,19,2015-08-05,2015-08-05,0,0
TSLA,20,2015-11-03,2015-11-04,1,1
TSLA,21,2016-02-10,2016-02-02,8,-8
TSLA,22,2016-05-04,2016-05-11,7,7
TSLA,23,2016-08-03,2016-08-03,0,0
TSLA,24,2016-10-26,2016-11-02,7,7
TSLA,25,2017-02-22,2017-01-25,28,-28
TSLA,26,2017-05-03,2017-05-24,21,21
TSLA,27,2017-08-02,2017-08-02,0,0
TSLA,28,2017-11-01,2017-11-01,0,0
TSLA,29,2018-02-07,2018-01-31,7,-7
TSLA,30,2018-05-02,2018-05-09,7,7
TSLA,31,2018-08-01,2018-08-01,0,0
TSLA,32,2018-10-24,2018-10-31,7,7
TSLA,33,2019-01-30,2019-01-23,7,-7
TSLA,34,2019-04-24,2019-05-01,7,7
TSLA,35,2019-07-24,2019-07-24,0,0
TSLA,36,2019-10-23,2019-10-23,0,0
TSLA,37,2020-01-29,2020-01-22,7,-7
TSLA,38,2020-04-29,2020-04-29,0,0
TSLA,39,2020-07-22,2020-07-29,7,7
TSLA,40,2020-10-21,2020-10-21,0,0
TSLA,41,2021-01-27,2021-01-20,7,-7
TSLA,42,2021-04-26,2021-04-28,2,2
TSLA,43,2021-07-26,2021-07-26,0,0
TSLA,44,2021-10-20,2021-10-25,5,5
TSLA,45,2022-01-26,2022-01-19,7,-7
TSLA,46,2022-04-20,2022-04-27,7,7
TSLA,47,2022-07-20,2022-07-20,0,0
TSLA,48,2022-10-19,2022-10-19,0,0
TSLA,49,2023-01-25,2023-01-18,7,-7
TSLA,50,2023-04-19,2023-04-26,7,7
TSLA,51,2023-07-19,2023-07-19,0,0
TSLA,52,2023-10-18,2023-10-18,0,0
TSLA,53,2024-01-24,2024-01-17,7,-7
TSLA,54,2024-04-23,2024-04-24,1,1
TSLA,55,2024-07-23,2024-07-23,0,0
TSLA,56,2024-10-23,2024-10-22,1,-1
TSLA,57,2025-01-29,2025-01-22,7,-7
TSLA,58,2025-04-22,2025-04-30,8,8
TSLA,59,2025-07-23,2025-07-22,1,-1
TSLA,60,2025-10-22,2025-10-22,0,0
TSLA,61,2026-01-28,2026-01-21,7,-7
TSLA,62,2026-04-22,2026-04-29,7,7
TSLA,63,2026-07-22,2026-07-22,0,0
TSLA,64,2026-10-21,2026-10-21,0,0
TSN,3,2002-11-11,2002-10-28,14,-14
TSN,4,2003-01-27,2003-02-10,14,14
TSN,5,2003-04-28,2003-04-28,0,0
TSN,6,2003-07-28,2003-07-28,0,0
TSN,7,2003-11-10,2003-10-27,14,-14
TSN,8,2004-01-26,2004-02-09,14,14
TSN,9,2004-04-26,2004-04-26,0,0
TSN,10,2004-07-26,2004-07-26,0,0
TSN,11,2004-11-15,2004-10-25,21,-21
TSN,12,2005-01-31,2005-02-14,14,14
TSN,13,2005-05-02,2005-05-02,0,0
TSN,14,2005-08-01,2005-08-01,0,0
TSN,15,2005-11-14,2005-10-31,14,-14
TSN,16,2006-01-30,2006-02-13,14,14
TSN,17,2006-05-01,2006-05-01,0,0
TSN,18,2006-07-31,2006-07-31,0,0
TSN,19,2006-11-13,2006-10-30,14,-14
TSN,20,2007-01-29,2007-02-12,14,14
TSN,21,2007-04-30,2007-04-30,0,0
TSN,22,2007-07-30,2007-07-30,0,0
TSN,23,2007-11-12,2007-10-29,14,-14
TSN,24,2008-01-28,2008-02-11,14,14
TSN,25,2008-04-28,2008-04-28,0,0
TSN,26,2008-07-28,2008-07-28,0,0
TSN,27,2008-11-10,2008-10-27,14,-14
TSN,28,2009-01-26,2009-02-09,14,14
TSN,29,2009-05-04,2009-04-27,7,-7
TSN,30,2009-08-03,2009-08-03,0,0
TSN,31,2009-11-23,2009-11-02,21,-21
TSN,32,2010-02-05,2010-02-22,17,17
TSN,33,2010-05-10,2010-05-07,3,-3
TSN,34,2010-08-09,2010-08-09,0,0
TSN,35,2010-11-22,2010-11-08,14,-14
TSN,36,2011-02-04,2011-02-21,17,17
TSN,37,2011-05-09,2011-05-06,3,-3
TSN,38,2011-08-08,2011-08-08,0,0
TSN,39,2011-11-21,2011-11-07,14,-14
TSN,40,2012-02-03,2012-02-20,17,17
TSN,41,2012-05-07,2012-05-04,3,-3
TSN,42,2012-08-06,2012-08-06,0,0
TSN,43,2012-11-19,2012-11-05,14,-14
TSN,44,2013-02-01,2013-02-18,17,17
TSN,45,2013-05-06,2013-05-03,3,-3
TSN,46,2013-08-05,2013-08-05,0,0
TSN,47,2013-11-18,2013-11-04,14,-14
TSN,48,2014-01-31,2014-02-17,17,17
TSN,49,2014-05-05,2014-05-02,3,-3
TSN,50,2014-07-28,2014-08-04,7,7
TSN,51,2014-11-17,2014-10-27,21,-21
TSN,52,2015-01-30,2015-02-16,17,17
TSN,53,2015-05-04,2015-05-01,3,-3
TSN,54,2015-08-03,2015-08-03,0,0
TSN,55,2015-11-23,2015-11-02,21,-21
TSN,56,2016-02-05,2016-02-22,17,17
TSN,57,2016-05-09,2016-05-06,3,-3
TSN,58,2016-08-08,2016-08-08,0,0
TSN,59,2016-11-21,2016-11-07,14,-14
TSN,60,2017-02-06,2017-02-20,14,14
TSN,61,2017-05-08,2017-05-08,0,0
TSN,62,2017-08-07,2017-08-07,0,0
TSN,63,2017-11-13,2017-11-06,7,-7
TSN,64,2018-02-08,2018-02-12,4,4
TSN,65,2018-05-07,2018-05-10,3,3
TSN,66,2018-08-06,2018-08-06,0,0
TSN,67,2018-11-13,2018-11-05,8,-8
TSN,68,2019-02-07,2019-02-12,5,5
TSN,69,2019-05-06,2019-05-09,3,3
TSN,70,2019-08-05,2019-08-05,0,0
TSN,71,2019-11-12,2019-11-04,8,-8
TSN,72,2020-02-06,2020-02-11,5,5
TSN,73,2020-05-04,2020-05-07,3,3
TSN,74,2020-08-03,2020-08-03,0,0
TSN,75,2020-11-16,2020-11-02,14,-14
TSN,76,2021-02-11,2021-02-15,4,4
TSN,77,2021-05-10,2021-05-13,3,3
TSN,78,2021-08-09,2021-08-09,0,0
TSN,79,2021-11-15,2021-11-08,7,-7
TSN,80,2022-02-07,2022-02-14,7,7
TSN,81,2022-05-09,2022-05-09,0,0
TSN,82,2022-08-08,2022-08-08,0,0
TSN,83,2022-11-14,2022-11-07,7,-7
TSN,84,2023-02-06,2023-02-13,7,7
TSN,85,2023-05-08,2023-05-08,0,0
TSN,86,2023-08-07,2023-08-07,0,0
TSN,87,2023-11-13,2023-11-06,7,-7
TSN,88,2024-02-05,2024-02-12,7,7
TSN,89,2024-05-06,2024-05-06,0,0
TSN,90,2024-08-05,2024-08-05,0,0
TSN,91,2024-11-12,2024-11-04,8,-8
TSN,92,2025-02-03,2025-02-11,8,8
TSN,93,2025-05-05,2025-05-05,0,0
TSN,94,2025-08-04,2025-08-04,0,0
TSN,95,2025-11-10,2025-11-03,7,-7
TSN,96,2026-02-02,2026-02-09,7,7
TSN,97,2026-05-04,2026-05-04,0,0
TSN,98,2026-08-03,2026-08-03,0,0
TSN,99,2026-11-09,2026-11-02,7,-7
TT,3,2002-10-17,2002-10-17,0,0
TT,4,2003-01-23,2003-01-16,7,-7
TT,5,2003-04-17,2003-04-24,7,7
TT,6,2003-07-17,2003-07-17,0,0
TT,7,2003-10-22,2003-10-16,6,-6
TT,8,2004-01-27,2004-01-21,6,-6
TT,9,2004-04-20,2004-04-27,7,7
TT,10,2004-07-22,2004-07-20,2,-2
TT,11,2004-10-21,2004-10-21,0,0
TT,12,2005-02-01,2005-01-20,12,-12
TT,13,2005-04-21,2005-05-03,12,12
TT,14,2005-07-21,2005-07-21,0,0
TT,15,2005-10-20,2005-10-20,0,0
TT,16,2006-01-26,2006-01-19,7,-7
TT,17,2006-04-21,2006-04-27,6,6
TT,18,2006-07-28,2006-07-21,7,-7
TT,19,2006-10-27,2006-10-27,0,0
TT,20,2007-01-31,2007-01-26,5,-5
TT,21,2007-04-27,2007-05-02,5,5
TT,22,2007-07-27,2007-07-27,0,0
TT,23,2007-10-26,2007-10-26,0,0
TT,24,2008-02-14,2008-01-25,20,-20
TT,25,2008-04-30,2008-05-15,15,15
TT,26,2008-08-01,2008-07-30,2,-2
TT,27,2008-10-24,2008-10-31,7,7
TT,28,2009-02-11,2009-01-23,19,-19
TT,29,2009-04-22,2009-05-13,21,21
TT,30,2009-07-24,2009-07-22,2,-2
TT,31,2009-10-23,2009-10-23,0,0
TT,32,2010-02-12,2010-01-22,21,-21
TT,33,2010-04-23,2010-05-14,21,21
TT,34,2010-07-23,2010-07-23,0,0
TT,35,2010-10-22,2010-10-22,0,0
TT,36,2011-02-09,2011-01-21,19,-19
TT,37,2011-04-21,2011-05-11,20,20
TT,38,2011-07-21,2011-07-21,0,0
TT,39,2011-10-20,2011-10-20,0,0
TT,40,2012-02-08,2012-01-19,20,-20
TT,41,2012-04-20,2012-05-09,19,19
TT,42,2012-07-20,2012-07-20,0,0
TT,43,2012-10-19,2012-10-19,0,0
TT,44,2013-02-01,2013-01-18,14,-14
TT,45,2013-04-23,2013-05-03,10,10
TT,46,2013-07-19,2013-07-23,4,4
TT,47,2013-10-18,2013-10-18,0,0
TT,48,2014-02-11,2014-01-17,25,-25
TT,49,2014-04-23,2014-05-13,20,20
TT,50,2014-07-22,2014-07-23,1,1
TT,51,2014-10-22,2014-10-21,1,-1
TT,52,2015-01-30,2015-01-21,9,-9
TT,53,2015-04-23,2015-05-01,8,8
TT,54,2015-07-28,2015-07-23,5,-5
TT,55,2015-10-27,2015-10-27,0,0
TT,56,2016-02-09,2016-01-26,14,-14
TT,57,2016-04-26,2016-05-10,14,14
TT,58,2016-07-27,2016-07-26,1,-1
TT,59,2016-10-26,2016-10-26,0,0
TT,60,2017-02-01,2017-01-25,7,-7
TT,61,2017-04-26,2017-05-03,7,7
TT,62,2017-07-26,2017-07-26,0,0
TT,63,2017-10-25,2017-10-25,0,0
TT,64,2018-01-31,2018-01-24,7,-7
TT,65,2018-04-25,2018-05-02,7,7
TT,66,2018-07-25,2018-07-25,0,0
TT,67,2018-10-24,2018-10-24,0,0
TT,68,2019-01-30,2019-01-23,7,-7
TT,69,2019-04-30,2019-05-01,1,1
TT,70,2019-07-30,2019-07-30,0,0
TT,71,2019-10-29,2019-10-29,0,0
TT,72,2020-01-29,2020-01-28,1,-1
TT,73,2020-05-05,2020-04-29,6,-6
TT,74,2020-07-29,2020-08-04,6,6
TT,75,2020-10-28,2020-10-28,0,0
TT,76,2021-02-05,2021-01-27,9,-9
TT,77,2021-05-05,2021-05-07,2,2
TT,78,2021-08-04,2021-08-04,0,0
TT,79,2021-11-03,2021-11-03,0,0
TT,80,2022-01-31,2022-02-02,2,2
TT,81,2022-05-04,2022-05-02,2,-2
TT,82,2022-08-03,2022-08-03,0,0
TT,83,2022-11-02,2022-11-02,0,0
TT,84,2023-02-02,2023-02-01,1,-1
TT,85,2023-05-03,2023-05-04,1,1
TT,86,2023-08-02,2023-08-02,0,0
TT,87,2023-11-01,2023-11-01,0,0
TT,88,2024-02-01,2024-01-31,1,-1
TT,89,2024-04-30,2024-05-02,2,2
TT,90,2024-07-31,2024-07-30,1,-1
TT,91,2024-10-30,2024-10-30,0,0
TT,92,2025-01-30,2025-01-29,1,-1
TT,93,2025-04-30,2025-05-01,1,1
TT,94,2025-07-30,2025-07-30,0,0
TT,95,2025-10-30,2025-10-29,1,-1
TT,96,2026-01-29,2026-01-29,0,0
TT,97,2026-04-30,2026-04-30,0,0
TT,98,2026-07-30,2026-07-30,0,0
TT,99,2026-10-29,2026-10-29,0,0
TTD,3,2017-08-10,2017-08-10,0,0
TTD,4,2017-11-09,2017-11-09,0,0
TTD,5,2018-02-22,2018-02-08,14,-14
TTD,6,2018-05-10,2018-05-24,14,14
TTD,7,2018-08-09,2018-08-09,0,0
TTD,8,2018-11-08,2018-11-08,0,0
TTD,9,2019-02-21,2019-02-07,14,-14
TTD,10,2019-05-09,2019-05-23,14,14
TTD,11,2019-08-08,2019-08-08,0,0
TTD,12,2019-11-07,2019-11-07,0,0
TTD,13,2020-02-27,2020-02-06,21,-21
TTD,14,2020-05-07,2020-05-28,21,21
TTD,15,2020-08-06,2020-08-06,0,0
TTD,16,2020-11-05,2020-11-05,0,0
TTD,17,2021-02-18,2021-02-04,14,-14
TTD,18,2021-05-10,2021-05-20,10,10
TTD,19,2021-08-09,2021-08-09,0,0
TTD,20,2021-11-08,2021-11-08,0,0
TTD,21,2022-02-16,2022-02-07,9,-9
TTD,22,2022-05-10,2022-05-18,8,8
TTD,23,2022-08-09,2022-08-09,0,0
TTD,24,2022-11-09,2022-11-08,1,-1
TTD,25,2023-02-15,2023-02-08,7,-7
TTD,26,2023-05-10,2023-05-17,7,7
TTD,27,2023-08-09,2023-08-09,0,0
TTD,28,2023-11-09,2023-11-08,1,-1
TTD,29,2024-02-15,2024-02-08,7,-7
TTD,30,2024-05-08,2024-05-16,8,8
TTD,31,2024-08-08,2024-08-07,1,-1
TTD,32,2024-11-07,2024-11-07,0,0
TTD,33,2025-02-12,2025-02-06,6,-6
TTD,34,2025-05-08,2025-05-14,6,6
TTD,35,2025-08-07,2025-08-07,0,0
TTD,36,2025-11-06,2025-11-06,0,0
TTD,37,2026-02-25,2026-02-05,20,-20
TTD,38,2026-05-07,2026-05-27,20,20
TTD,39,2026-08-06,2026-08-06,0,0
TTD,40,2026-11-05,2026-11-05,0,0
TTWO,3,2002-12-17,2002-12-05,12,-12
TTWO,4,2003-02-27,2003-03-14,15,15
TTWO,5,2003-05-29,2003-05-29,0,0
TTWO,6,2003-09-03,2003-08-28,6,-6
TTWO,7,2003-12-18,2003-12-03,15,-15
TTWO,8,2004-03-04,2004-03-18,14,14
TTWO,9,2004-06-08,2004-06-03,5,-5
TTWO,10,2004-09-09,2004-09-08,1,-1
TTWO,11,2004-12-16,2004-12-11,5,-5
TTWO,12,2005-03-03,2005-03-18,15,15
TTWO,13,2005-06-02,2005-06-02,0,0
TTWO,14,2005-09-07,2005-09-02,5,-5
TTWO,15,2006-01-05,2005-12-09,27,-27
TTWO,16,2006-03-07,2006-04-07,31,31
TTWO,17,2006-06-08,2006-06-08,0,0
TTWO,18,2007-02-28,2006-09-09,172,-172
TTWO,19,2007-03-12,2007-06-01,81,81
TTWO,20,2007-06-11,2007-06-12,1,1
TTWO,21,2007-09-10,2007-09-10,0,0
TTWO,22,2007-12-18,2007-12-11,7,-7
TTWO,23,2008-03-11,2008-03-18,7,7
TTWO,24,2008-06-05,2008-06-10,5,5
TTWO,25,2008-09-04,2008-09-04,0,0
TTWO,26,2008-12-17,2008-12-04,13,-13
TTWO,27,2009-03-10,2009-03-18,8,8
TTWO,28,2009-05-26,2009-06-09,14,14
TTWO,29,2009-09-01,2009-08-25,7,-7
TTWO,30,2009-12-17,2009-12-01,16,-16
TTWO,31,2010-03-03,2010-03-18,15,15
TTWO,32,2010-06-08,2010-06-02,6,-6
TTWO,33,2010-09-02,2010-09-07,5,5
TTWO,34,2010-12-16,2010-12-02,14,-14
TTWO,35,2011-02-08,2011-03-17,37,37
TTWO,36,2011-05-24,2011-05-10,14,-14
TTWO,37,2011-08-09,2011-08-23,14,14
TTWO,38,2011-11-08,2011-11-08,0,0
TTWO,39,2012-02-02,2012-02-07,5,5
TTWO,40,2012-05-22,2012-05-03,19,-19
TTWO,41,2012-07-31,2012-08-21,21,21
TTWO,42,2012-10-31,2012-10-30,1,-1
TTWO,43,2013-02-05,2013-01-30,6,-6
TTWO,44,2013-05-13,2013-05-07,6,-6
TTWO,45,2013-07-30,2013-08-12,13,13
TTWO,46,2013-10-29,2013-10-29,0,0
TTWO,47,2014-02-03,2014-01-28,6,-6
TTWO,48,2014-05-13,2014-05-05,8,-8
TTWO,49,2014-08-05,2014-08-12,7,7
TTWO,50,2014-10-29,2014-11-04,6,6
TTWO,51,2015-02-03,2015-01-28,6,-6
TTWO,52,2015-05-18,2015-05-05,13,-13
TTWO,53,2015-08-10,2015-08-17,7,7
TTWO,54,2015-11-05,2015-11-09,4,4
TTWO,55,2016-02-04,2016-02-04,0,0
TTWO,56,2016-05-18,2016-05-05,13,-13
TTWO,57,2016-08-04,2016-08-17,13,13
TTWO,58,2016-11-02,2016-11-03,1,1
TTWO,59,2017-02-07,2017-02-01,6,-6
TTWO,60,2017-05-23,2017-05-09,14,-14
TTWO,61,2017-08-02,2017-08-22,20,20
TTWO,62,2017-11-07,2017-11-01,6,-6
TTWO,63,2018-02-07,2018-02-06,1,-1
TTWO,64,2018-05-16,2018-05-09,7,-7
TTWO,65,2018-08-02,2018-08-15,13,13
TTWO,66,2018-11-07,2018-11-01,6,-6
TTWO,67,2019-02-06,2019-02-06,0,0
TTWO,68,2019-05-13,2019-05-08,5,-5
TTWO,69,2019-08-05,2019-08-12,7,7
TTWO,70,2019-11-07,2019-11-04,3,-3
TTWO,71,2020-02-06,2020-02-06,0,0
TTWO,72,2020-05-20,2020-05-07,13,-13
TTWO,73,2020-08-03,2020-08-19,16,16
TTWO,74,2020-11-05,2020-11-02,3,-3
TTWO,75,2021-02-08,2021-02-04,4,-4
TTWO,76,2021-05-18,2021-05-10,8,-8
TTWO,77,2021-08-02,2021-08-17,15,15
TTWO,78,2021-11-03,2021-11-01,2,-2
TTWO,79,2022-02-07,2022-02-03,4,-4
TTWO,80,2022-05-16,2022-05-10,6,-6
TTWO,81,2022-08-08,2022-08-16,8,8
TTWO,82,2022-11-07,2022-11-07,0,0
TTWO,83,2023-02-06,2023-02-06,0,0
TTWO,84,2023-05-17,2023-05-08,9,-9
TTWO,85,2023-08-08,2023-08-16,8,8
TTWO,86,2023-11-08,2023-11-07,1,-1
TTWO,87,2024-02-08,2024-02-08,0,0
TTWO,88,2024-05-16,2024-05-10,6,-6
TTWO,89,2024-08-08,2024-08-16,8,8
TTWO,90,2024-11-06,2024-11-07,1,1
TTWO,91,2025-02-06,2025-02-06,0,0
TTWO,92,2025-05-15,2025-05-09,6,-6
TTWO,93,2025-08-07,2025-08-15,8,8
TTWO,94,2025-11-06,2025-11-06,0,0
TTWO,95,2026-02-03,2026-02-05,2,2
TTWO,96,2026-05-21,2026-05-05,16,-16
TTWO,97,2026-08-07,2026-08-20,13,13
TTWO,98,2026-11-09,2026-11-06,3,-3
TXN,3,2002-10-21,2002-10-21,0,0
TXN,4,2003-01-22,2003-01-21,1,-1
TXN,5,2003-04-15,2003-04-23,8,8
TXN,6,2003-07-21,2003-07-16,5,-5
TXN,7,2003-10-20,2003-10-20,0,0
TXN,8,2004-01-26,2004-01-20,6,-6
TXN,9,2004-04-14,2004-04-26,12,12
TXN,10,2004-07-20,2004-07-15,5,-5
TXN,11,2004-10-18,2004-10-19,1,1
TXN,12,2005-01-25,2005-01-18,7,-7
TXN,13,2005-04-18,2005-04-26,8,8
TXN,14,2005-07-25,2005-07-19,6,-6
TXN,15,2005-10-24,2005-10-24,0,0
TXN,16,2006-01-23,2006-01-23,0,0
TXN,17,2006-04-18,2006-04-24,6,6
TXN,18,2006-07-24,2006-07-18,6,-6
TXN,19,2006-10-23,2006-10-23,0,0
TXN,20,2007-01-22,2007-01-22,0,0
TXN,21,2007-04-23,2007-04-23,0,0
TXN,22,2007-07-23,2007-07-23,0,0
TXN,23,2007-10-22,2007-10-22,0,0
TXN,24,2008-01-22,2008-01-21,1,-1
TXN,25,2008-04-21,2008-04-22,1,1
